School Name,"% IndepStudents, LowIncome $0-$30,000",% Independent Students,"% DepStudents, LowIncome $0-$30,000","% aided students family income $0-$30,000",% First Generation Students,"% First Gen, Parents w/College","% First Gen, Parents w/MiddleSchool","% First Gen, Parents w/HighSchool","% FirstGenStudents, Completed 2 Years","% FirstGenStudents, Completed 3 Years","% FirstGenStudents, Completed 4 Years","% FirstGenStudents, Completed 6 Years","% FirstGenStudents, Completed 8 Years",% Students W/Bachelors Degree at 25 Years Old,% Students Born Within the U.S.,% Population of White Students by ZIP Code,% Population of Hispanic Students by ZIP Code,% Population of Black Students by ZIP Code,% Population of Asian Students by ZIP Code,% Students W/Professional Deg at 25YrsbyZIP,% IndepStudents Completed 2 Years,% IndepStudents Completed 3 Years,% IndepStudents Completed 4 Years,% IndepStudents Completed 6 Years,% IndepStudents Completed 8 Years,% IndepStudents Withdrawn 2 Years,% IndepStudents Withdrawn 3 Years,% IndepStudents Withdrawn 4 Years,% IndepStudents Withdrawn 6 Years,% IndepStudents Withdrawn 8 Years,% DepStudents Completed 2 Years,% DepStudents Completed 3 Years,% DepStudents Completed 4 Years,% DepStudents Completed 6 Years,% DepStudents Completed 8 Years,% DepStudents Withdrawn 2 Years,% DepStudents Withdrawn 3 Years,% DepStudents Withdrawn 4 Years,% DepStudents Withdrawn 6 Years,% DepStudents Withdrawn 8 Years,% NonFirstGenStudents Completed 2 Years,% NonFirstGenStudents Completed 3 Years,% NonFirstGenStudents Completed 4 Years,% NonFirstGenStudents Completed 6 Years,% NonFirstGenStudents Completed 8 Years,% NonFirstGenStudents Withdrawn 2 Years,% NonFirstGenStudents Withdrawn 3 Years,% NonFirstGenStudents Withdrawn 4 Years,% NonFirstGenStudents Withdrawn 6 Years,% NonFirstGenStudents Withdrawn 8 Years,% FirstGenStudents Completed 2 Years,% FirstGenStudents Completed 3 Years,% FirstGenStudents Completed 4 Years,% FirstGenStudents Completed 6 Years,% FirstGenStudents Completed 8 Years,% FirstGenStudents Withdrawn 2 Years,% FirstGenStudents Withdrawn 3 Years,% FirstGenStudents Withdrawn 4 Years,% FirstGenStudents Withdrawn 6 Years,% FirstGenStudents Withdrawn 8 Years,id,Latitude,Longitutde
Lipscomb University,57.142857140000004,36.76148796,18.22376009,32.53099927,23.57032457,76.42967543,1.3137558,22.25656878,3.8235294118,9.5607235142,12.1372031662,13.333333333299999,19.856459330099998,1822.99995422363,9466.00036621093,8444.00024414062,341.000008583068,1072.99995422363,163.99999856948799,922.9999542236319,48.9247311828,48.7562189055,56.326530612199996,63.3720930233,65.78947368419999,16.6666666667,16.4179104478,20.0,11.046511627900001,8.9473684211,9.1816367265,47.7822580645,63.4297520661,68.1632653061,55.2631578947,9.9800399202,12.298387096799999,11.1570247934,6.7346938776,8.5020242915,19.5965417867,50.9677419355,67.42857142860001,72.1854304636,65.78947368419999,10.0864553314,11.2903225806,11.1428571429,5.6291390728,7.5187969925,20.2941176471,45.7364341085,55.1451187335,62.5,53.3492822967,13.5294117647,15.2454780362,16.886543535599998,9.7222222222,9.3301435407,21997600,3610.6253,-8679.9791
Austin Community College District,72.65827471,43.06098047,44.02911942,56.35711438999999,45.22895402,54.77104598,7.44451728,37.78443675,1.6011349817999998,3.4723608061999998,6.3096111519,9.458968772699999,10.4466119097,2092.00000762939,8584.99984741211,7068.00003051757,2921.99993133544,897.9999542236319,315.000009536743,985.999965667724,12.7229488704,17.7033492823,20.377231391,18.8632104934,13.944622792899999,42.3305588585,44.5374800638,45.3351296733,47.6889444097,41.9943820225,6.7073170732000005,10.4664075514,12.5743645214,13.966966096799998,11.513463324,47.9490022173,47.418101055,46.971335857199996,42.3355549116,30.687093779,13.0325814536,17.561419472199997,19.4238683128,20.0,15.9333333333,38.0116959064,36.851683348499996,36.1316872428,33.1004366812,32.2,8.2488852858,12.532428657,15.2971386647,15.5591866376,12.2176591376,47.4868261046,48.293753741799996,48.4959647836,47.3674655047,37.6283367556,22299200,3032.2744000000002,-9771.2505
Blinn College District,77.9766537,15.55501755,36.82626147,43.2272122,39.833355729999994,60.166644270000006,3.5882273899999997,36.24512834,1.6313213702999998,6.8181818182,15.8711217184,22.9934304484,22.6971064508,1655.99994659423,9001.00021362304,7501.999664306641,1918.00003051757,1188.00001144409,251.99999809265103,942.000007629394,10.2177554439,13.871951219500001,15.2542372881,15.6123822342,15.1736745887,44.05360134,40.3963414634,38.2126348228,34.5895020188,31.444241316299998,4.7379330767,5.2319004525,5.5478884902,6.4692982456,8.1248242901,38.7918270654,32.8337104072,27.3530223572,26.288377193000002,18.9485521507,6.1606160616,5.6623931624,7.065217391299999,8.6516853933,9.728506787299999,30.9130913091,22.9700854701,18.695652173899997,19.1011235955,15.7239819005,5.383360521999999,6.8488943489,7.0107398568,7.854898600399999,9.795593310300001,42.1533442088,37.192874692900006,31.8317422434,29.8771779492,23.3342182108,22342700,3016.0457,-9640.851999999999
Concordia University Texas,51.762114540000006,42.11502783,26.12179487,36.92022263,37.70491803,62.29508197,5.6352459,32.06967213,6.3492063492,4.2895442359,9.978308026,9.631728045300001,14.245810055899998,2114.99996185302,8776.99966430664,7533.000183105471,2465.99998474121,811.999988555908,305.999994277954,973.9999771118161,22.137404580200002,25.8883248731,23.5714285714,32.1266968326,51.13636363639999,16.4122137405,25.380710659900004,30.7142857143,26.2443438914,28.9772727273,13.9344262295,30.4469273743,36.443148688,45.0199203187,40.1253918495,15.3005464481,16.7597765363,23.3236151603,16.3346613546,15.3605015674,15.508021390400001,35.7142857143,41.975308641999995,52.1008403361,48.9051094891,17.1122994652,17.5824175824,22.8395061728,12.6050420168,16.7883211679,18.1405895692,25.4691689008,26.6811279826,34.560906515599996,42.1787709497,15.192743764200001,20.9115281501,27.982646420800002,23.7960339943,21.5083798883,22400400,3042.0231999999996,-9783.5703
Texas A & M University-Corpus Christi,71.69811321,18.88361045,33.11371401,40.39984165,39.0052356,60.9947644,3.9267015699999996,35.07853403,1.0380622837,4.211035818,8.2677165354,9.9066390041,12.827988338199999,1339.0000343322702,9041.99981689453,7555.9997558593695,4534.99984741211,513.999986648559,163.99999856948799,703.999996185302,29.0766208251,37.9182156134,49.8069498069,47.442680776,49.6147919877,18.271119842799997,20.6319702602,16.9884169884,19.0476190476,17.5654853621,7.602064758300001,21.155595996400002,30.056179775300002,36.666666666699996,42.1844342708,19.9436884092,18.926296633299998,19.850187265899997,21.4583333333,13.538260300900001,10.0486223663,23.8805970149,36.655948553099996,45.0805008945,49.0280777538,17.5040518639,17.4626865672,16.2379421222,15.742397137700001,10.151187905,12.2590212556,24.6369796709,33.0708661417,37.3962655602,43.1486880466,20.2669303015,19.845111326199998,20.2263779528,22.4066390041,15.976676384800001,22414700,2771.3723,-9732.395
Dallas College,76.28205127999999,56.962025319999995,59.04977376,68.86562804,56.06060606,43.93939394,12.31463572,43.74597034,1.6151915312000003,3.1830539193000003,5.5794991264,9.085184852,12.6989282234,1343.00003051757,8111.000061035151,4584.99984741211,2913.9999389648397,3370.99990844726,253.99999618530197,642.000007629394,10.8501643964,13.285457809699999,16.2485345838,10.4724792986,4.8126331621,46.265852512900004,46.1849192101,41.969519343500004,45.153433999,31.056523373900003,9.5530095207,13.3977172959,15.3943789665,12.838578362299998,5.6820097791,47.8134581249,45.9525899912,43.4088848595,41.3652732112,25.139099645899996,11.764705882400001,15.5706727135,16.9037656904,12.3862841148,5.1442910915999995,40.3250773994,35.9788359788,34.309623431000006,35.689293212,25.156838142999998,9.843937575,13.0154055279,15.608619685499999,11.585859494500001,5.1883728483,48.1501691586,47.5645672859,43.9603960396,44.193577404,28.970444949700003,22461500,3276.6319000000003,-9679.403600000001
Houston Community College,75.97449183,51.50681557,58.02218271,67.26884546000001,49.946506899999996,50.053493100000004,9.4736279,40.472879,1.9894437678,3.8068347774999998,5.7110113647,8.5548172757,10.384900074,1593.99995803833,7419.0002441406195,4727.999877929679,3454.0000915527303,2762.00008392334,636.00001335144,792.000007629394,10.5827324108,13.4439834025,14.949365053800001,14.1421002581,12.0306776557,47.6905086728,46.7219917012,45.5232277769,45.6731422361,35.6570512821,6.358653093199999,10.8161911082,13.0862961108,14.4758735441,11.4944237918,49.444009397,46.6157929662,43.598731430499996,41.5519588565,30.9293680297,10.6370192308,12.121212121200001,15.910396324,15.838509316800002,13.9415684264,41.947115384599996,38.5521885522,36.186099942599995,34.6273291925,28.600717580700003,7.8359723914,12.1312433064,13.7236176105,14.0531561462,11.4877868246,49.7969955339,48.077110310600006,45.9745965046,45.1827242525,34.3227239082,22542300,2974.2114,-9537.7319
Lamar University,46.93877551,39.53384133,39.140103780000004,42.22321829,43.252858960000005,56.74714104,4.34561626,38.90724269,3.0664395229999997,4.5921123717,6.5410199557,9.601259181500001,8.221626452199999,1194.99998092651,9126.00021362304,6556.99996948242,1322.00002670288,2396.99993133544,263.000011444091,513.000011444091,33.2453825858,38.612716763,37.4240583232,41.157894736799996,42.336548767400004,19.1292875989,20.5780346821,24.0583232078,22.105263157899998,25.616291532699996,5.9629883482,17.0391061453,25.9207783183,25.790229885100004,25.291828793799997,25.633995887599998,23.1145251397,23.9054899236,26.7959770115,25.2362423569,14.692982456100001,29.3721973094,35.371179039299996,33.7155963303,37.2469635628,19.7368421053,20.6278026906,17.4672489083,23.853211009200002,22.4696356275,15.4457694492,24.14910859,28.7694013304,31.6369359916,29.7587131367,24.3611584327,22.528363047,25.609756097600002,25.131164742899998,26.0053619303,22609100,3004.2738,-9407.2244
McLennan Community College,75.98853867999999,43.701477589999996,46.396797150000005,59.32882544,47.28406055,52.71593945000001,8.04392995,39.2401306,2.1929824561,4.4534412955,6.8072289157000005,7.861153649799999,8.105022831100001,1102.99997329711,9305.00030517578,7191.999816894529,1720.00007629394,1610.0000381469702,97.00000286102201,651.999998092651,8.1111111111,10.297482837499999,14.335260115599999,22.0055710306,18.0895522388,51.1111111111,50.572082379899996,48.323699422,44.2896935933,37.552238806,12.4901185771,12.158808933,16.105550500499998,23.7678855326,17.896274653,47.1936758893,45.8229942101,41.765241128300005,39.109697933199996,31.2636961286,12.316715542499999,15.536723163800001,17.7631578947,25.5319148936,16.1057692308,41.935483871,36.1581920904,35.855263157900005,34.840425531899996,30.288461538500002,10.3618421053,10.5263157895,14.8795180723,22.4604389995,18.302891933,50.10964912280001,50.2024291498,46.265060241,42.7769270036,35.4261796043,22657800,3158.9469999999997,-9717.1228
Lone Star College System,73.28945089,46.9788827,48.8680838,60.3409692,50.522540979999995,49.47745902,7.87397541,42.64856557,0.947467167,2.4772914946,5.1190933538,7.9805315204,11.195947434099999,1676.00002288818,8473.99978637695,6868.00003051757,2220.00007629394,1522.99995422363,384.999990463256,651.000022888183,8.3897967318,10.8037121345,12.0883033648,12.0940058093,13.551515151499999,52.8298126744,52.6877954824,50.685419263,48.0459466596,35.903030303,10.7884959406,14.2304939155,14.625,14.5989453233,12.630279758599999,49.3188385854,47.9026485326,44.9375,43.144601720800004,29.9506308283,13.1076923077,15.2476349471,16.386292834899997,15.904139433600001,14.888079125500001,44.984615384600005,43.3500278242,39.2523364486,39.8692810458,27.7980218636,9.305816135099999,12.2671804753,12.985017287699998,12.948084054399999,12.869833345600002,51.63227016889999,51.160656941000006,48.914713791800004,46.4771322621,33.8594816827,22718200,3018.737,-9548.8103
University of North Texas,70.97364568,21.50673069,28.93390833,37.97528143,34.796620499999996,65.2033795,4.45954185,30.33707865,0.9500707499,2.1453147136000004,4.0251325349,8.6534875047,8.9149560117,2040.9999847412098,8812.99972534179,7526.999664306641,1706.99996948242,1106.9999694824198,351.999998092651,893.9999580383301,33.1432192649,50.8517350158,57.3502722323,53.112033194999995,54.65057818,16.4131812421,17.7287066246,18.027828191199998,17.7904564315,16.4906988436,16.4676528248,40.1167031364,54.04825737270001,57.9454545455,57.9863147605,16.841917661700002,15.590809627999999,16.1215370867,15.6,14.2717497556,18.510258697599998,43.9379699248,58.097447795799994,61.277831558600006,62.292609351399996,14.094558430000001,13.815789473699999,14.3387470998,13.4559535334,12.267471090999999,20.8611279563,41.9145921878,53.406636559999995,54.92353599399999,55.014662756599996,17.9502728927,17.0410848006,17.494600432,17.2137262216,15.9139784946,22721600,3321.1177999999995,-9714.8422
San Antonio College,74.62287105,45.98858677,57.05407085,65.13371377,51.58227848,48.41772152,8.67616034,42.90611814,2.4363833243,4.1655681519000005,7.1283095723,11.161193389100001,13.80798274,1307.9999923706,8666.00036621093,7041.00036621093,5465.99998474121,644.000005722046,148.000001907348,721.000003814697,8.8717948718,12.8090999011,15.9503342884,16.0499331253,13.345794392499998,36.5128205128,36.0534124629,31.9961795606,32.4565314311,20.9345794393,4.0692640693,7.858627858599999,10.1002004008,12.4437299035,11.464245175899999,42.4675324675,39.5841995842,36.152304609199994,38.231511254,18.8422247446,6.890459364,10.567823343799999,14.069591528,17.4351585014,13.7628111274,33.5689045936,34.0694006309,29.500756429699997,27.665706051900003,17.8623718887,6.1721710883,10.0448194042,12.5509164969,13.4363597338,12.2114347357,40.687601516,38.6237806486,35.0560081466,37.0251126851,20.1941747573,22792400,2944.634,-9849.7647
Tarrant County College District,74.96331414000001,47.94090589,51.41372141,62.7036095,49.20603414,50.79396586,8.502051080000001,40.70398306,1.6068290233,3.2122721909,5.178701677599999,7.589550761900001,10.071371927,1705.99994659423,8733.999633789059,7094.999694824221,1862.9999160766602,1372.99995422363,361.999988555908,688.999986648559,8.5750962773,11.9570522206,15.0042625746,18.5521108179,16.659916295400002,48.729139923,50.024402147400004,48.7212276215,45.6629287599,30.754691507999997,9.2997811816,13.2495363693,15.359871330899999,19.0797655001,17.1140939597,49.0700218818,46.7545847929,46.6626457579,44.0397939243,25.1677852349,10.4033970276,13.141993957699999,16.458333333299997,20.919974795199998,17.9069767442,43.5951875442,42.220543806600006,42.777777777800004,40.0126023945,23.720930232599997,8.7496861662,12.5737511472,14.964745927500001,18.4741737582,16.6975063882,49.8744664826,49.298544643999996,48.516897641599996,45.6461508015,29.0333950128,22854700,3274.7495,-9732.7941
The University of Texas at Arlington,43.900717560000004,54.71807414999999,36.289978680000004,40.45442842,43.769156009999996,56.230843990000004,7.87172012,35.897435900000005,4.9969715324,6.6685584562999995,7.341269841299999,11.701754386000001,13.0108118014,1815.9999847412098,8676.99966430664,7000.0,1922.99995422363,1455.00001907348,375.0,784.000015258789,33.4658385093,44.7663353775,52.3611450942,56.583629893200005,54.00728597449999,13.813664596299999,12.8991330091,12.7232689014,11.387900355900001,12.568306010899999,15.589697243600002,32.8548275064,46.1579795809,53.0898104916,51.1834319527,16.8323542702,15.883306320900001,14.427727028500001,12.5240318594,11.619150080699999,23.6599891716,39.300000000000004,48.8358886996,57.5282308657,54.2122186495,14.6724417975,13.3,13.7421919364,10.727728983699999,11.382636655899999,24.2277407632,39.0181611805,49.570105820100004,54.0877192982,52.0249221184,15.5966081163,14.6140749149,13.4755291005,12.298245614,12.2594832325,22876900,3272.9718,-9711.296
The University of Texas at Tyler,65.08064515999999,40.25974026,31.630434779999998,45.097402599999995,39.12268188,60.87731812,5.38516405,33.73751783,2.0280811232,4.6403712297,6.6504460665,10.4504504505,10.326566637200001,1393.99995803833,9348.00033569336,7831.99996948242,993.9999580383301,1388.00001144409,120.000004768371,673.0000019073481,44.4921316166,54.452554744500006,58.482142857099994,55.409836065600004,54.91143317229999,10.729613733899999,15.4744525547,13.988095238100001,13.7704918033,17.069243156200002,24.7813411079,40.2985074627,49.479166666699996,51.5050167224,52.1586931155,11.0787172012,13.152985074599998,12.3958333333,14.7157190635,11.9019836639,29.3721973094,46.120689655199996,55.1378446115,56.423173803500006,52.7536231884,8.2959641256,13.3620689655,13.0325814536,13.3501259446,15.0724637681,33.931357254299996,45.707656612499996,52.5547445255,51.8918918919,53.486319505699996,11.856474258999999,14.3078112916,13.057583130600001,14.6846846847,13.768755516299999,22880200,3231.5772,-9525.433700000001
The University of Texas Permian Basin,49.95140914,51.73453997000001,34.375,42.43338361,46.21125144,53.78874856,6.88863375,39.32261768,3.7825059102,5.1724137931000005,6.3492063492,11.5432873275,8.3841463415,1182.9999923706,8965.00015258789,7609.999847412109,3722.99995422363,530.999994277954,92.00000166893,480.999994277954,13.5755258126,15.4285714286,24.1071428571,34.446397188,42.8934010152,27.1510516252,36.9523809524,35.7142857143,25.307557117800002,25.1269035533,7.6771653543000005,15.689981096399999,15.601503759400002,28.140703517600002,38.8059701493,26.181102362199997,28.5444234405,42.2932330827,36.432160804000006,22.388059701499998,9.7297297297,19.0217391304,18.0952380952,36.4705882353,36.4285714286,21.621621621600003,29.891304347800002,34.285714285699996,29.4117647059,27.142857142900002,10.874704491700001,14.827586206900001,20.4081632653,30.865746549599997,41.7682926829,27.7777777778,33.333333333300004,40.022675737,29.9874529486,23.0182926829,22901800,3188.9509,-10232.9634
Texas Tech University,70.0,16.393442620000002,23.34443211,30.99288586,32.37946777,67.62053223,3.86371228,28.51575548,1.2915636164,5.4722222222,7.3493650365,10.2957906712,10.9720605355,1919.00005340576,9088.99993896484,7970.99990844726,2140.99998474121,609.9999904632571,249.000000953674,906.9999694824221,35.7763975155,50.71507150720001,56.2365591398,60.39952996470001,54.3456543457,14.2857142857,14.0814081408,14.8387096774,15.9811985899,17.0829170829,11.9329791582,37.5,54.990464081400006,59.8322666078,61.6181073922,14.7731916633,11.7920353982,10.5318923501,10.549547561199999,9.2222489766,14.1747572816,40.7873154729,59.137577002099995,65.21972132900001,65.4249126892,11.9417475728,9.513395298,8.5215605749,8.5744908896,7.9743888242,15.938444627600001,39.1666666667,53.1207781681,57.110352673499996,57.596041909200004,16.268205551,13.5277777778,12.672250743,12.9124004551,12.1362048894,22911500,3358.3448,-10187.478299999999
Texas Woman's University,60.512273210000004,40.44895316,34.39652048,44.96006907,41.57868276,58.42131724,7.491201610000001,34.08748115,2.3570712136,4.1733547352,5.4723799689999995,7.616580310899999,12.9080863887,1930.99994659423,8636.00006103515,7145.99990844726,1920.00007629394,1331.00004196167,385.999989509582,843.0000305175779,39.0055248619,49.2671927847,55.765595463100006,64.89675516220001,57.5810692375,11.7127071823,13.979706877100002,12.948960302500002,12.7826941986,11.831726555700001,14.797416324099999,30.893782383399998,46.4477211796,53.4448160535,50.608446671399996,19.4362889019,15.932642487,15.4155495979,12.575250836099999,8.8045812455,24.4299674267,43.594306049800004,56.1174551387,64.2611683849,59.7806215722,12.2149837134,11.9217081851,10.277324633,9.106529209600001,7.495429616099999,22.8184553661,35.794542536099996,48.477026329400005,56.2176165803,52.0843797087,18.1544633902,16.2118780096,15.6943727414,13.7305699482,10.8990457057,22917900,3322.6211,-9712.7842
Brigham Young University,91.86281103,27.42530432,18.60228717,38.69420878,13.795688850000001,86.20431115,0.5623242700000001,13.23336457,1.3830426939,2.1396396396000004,4.531568228099999,7.1047008547,7.7563540754,2135.0000381469704,9080.99975585937,8722.000122070309,943.0000305175779,204.99999523162802,258.99999141693104,1001.0000228881801,20.425839047300002,54.88721804509999,65.35459789619999,72.6442658875,78.57983522949999,9.9963911945,12.030075188,17.5432643366,15.376186997800001,10.5531581012,5.284370801600001,23.0501089325,41.6701461378,56.5014031805,62.5139873182,26.5562024183,19.651416122,18.2463465553,20.9541627689,16.1133905259,14.4567494762,42.8140096618,56.9271758437,68.20905459389999,73.7788331072,16.4322059264,14.61352657,16.9330965068,16.8774966711,12.1777476255,12.0865904991,36.2612612613,50.967413441999994,61.324786324799994,65.90709903589999,19.3024654239,17.0608108108,19.450101832999998,19.3376068376,14.986853637200001,23003800,4025.0851,-11164.928100000001
