School Name,SAT Average Overall,City,Carnegie Classification Undergraduate Profile,Carnegie Size Setting,Public Average Net Price,Private Average Net Price,"Avg $75,001-$110,000 (Public)","Avg $75,000+ (Public)","Avg $48,001-$75,000 (Public)","Avg $48,001-$75,000 (All)","Avg $30,001-$75,000 (Public)","Avg $30,001-$75,000 (All)","Avg $30,001-$48,000 (Public)","Avg $30,001-$48,000 (All)","Avg $110,000+ (Public)","Avg $110,000+ (All)","Avg $0-$48,000 (Public)","Avg $0-$48,000 (Private)","Avg $0-$30,000 (Public)","Avg $0-$30,000 (Private)"
Brigham Young University-Hawaii,1185.0,Laie,13,11,0.0,14904.0,0.0,0.0,0.0,15623.0,0.0,14045.0,0.0,10415.0,0.0,0,0.0,10473.0,0.0,10492.0
Southern Utah University,1149.0,Cedar City,12,12,13095.0,0.0,14941.0,15123.0,12642.0,0.0,11391.0,0.0,8796.0,0.0,15263.0,0,8567.0,0.0,8432.0,0.0
Utah State University,1217.0,Logan,13,15,13233.0,0.0,16427.0,17478.0,12882.0,0.0,12159.0,0.0,11008.0,0.0,18485.0,0,9676.0,0.0,8962.0,0.0
University of Utah,1257.0,Salt Lake City,9,16,12867.0,0.0,15998.0,16581.0,11917.0,0.0,11625.0,0.0,11276.0,0.0,17233.0,0,10407.0,0.0,9750.0,0.0
Castleton University,1054.0,Castleton,11,11,17575.0,0.0,21183.0,21553.0,18337.0,0.0,17349.0,0.0,16252.0,0.0,21904.0,0,13872.0,0.0,12342.0,0.0
Middlebury College,1466.0,Middlebury,14,11,0.0,29047.0,0.0,0.0,0.0,13058.0,0.0,10650.0,0.0,9446.0,0.0,0,0.0,7852.0,0.0,5105.0
University of Vermont,1351.0,Burlington,14,17,18814.0,0.0,21767.0,24266.0,15919.0,0.0,13859.0,0.0,11693.0,0.0,26178.0,0,12114.0,0.0,12566.0,0.0
Averett University,1033.0,Danville,11,11,0.0,22914.0,0.0,0.0,0.0,21412.0,0.0,20755.0,0.0,20098.0,0.0,0,0.0,19701.0,0.0,19487.0
Bridgewater College,1166.0,Bridgewater,10,11,0.0,19119.0,0.0,0.0,0.0,17458.0,0.0,16599.0,0.0,15411.0,0.0,0,0.0,15305.0,0.0,15242.0
William & Mary,1447.0,Williamsburg,14,14,18650.0,0.0,17295.0,29625.0,10665.0,0.0,8558.0,0.0,5717.0,0.0,34686.0,0,4393.0,0.0,3579.0,0.0
Regent University,1130.0,Virginia Beach,5,12,0.0,17120.0,0.0,0.0,0.0,16343.0,0.0,16007.0,0.0,15461.0,0.0,0,0.0,16530.0,0.0,17055.0
Christopher Newport University,1219.0,Newport News,12,14,25031.0,0.0,26236.0,26172.0,24953.0,0.0,23745.0,0.0,22326.0,0.0,26151.0,0,21759.0,0.0,21160.0,0.0
Eastern Mennonite University,1346.0,Harrisonburg,12,11,0.0,22424.0,0.0,0.0,0.0,19385.0,0.0,18411.0,0.0,17181.0,0.0,0,0.0,19594.0,0.0,21176.0
Ferrum College,1061.0,Ferrum,10,8,0.0,22021.0,0.0,0.0,0.0,22347.0,0.0,21504.0,0.0,20829.0,0.0,0,0.0,19787.0,0.0,19431.0
George Mason University,1250.0,Fairfax,13,15,18581.0,0.0,21649.0,23464.0,17359.0,0.0,15850.0,0.0,14429.0,0.0,24371.0,0,13780.0,0.0,13342.0,0.0
Hampden-Sydney College,1170.0,Hampden-Sydney,12,8,0.0,24701.0,0.0,0.0,0.0,17889.0,0.0,17019.0,0.0,15192.0,0.0,0,0.0,17958.0,0.0,19494.0
James Madison University,1233.0,Harrisonburg,12,16,22431.0,0.0,24432.0,26728.0,18572.0,0.0,17031.0,0.0,14826.0,0.0,27600.0,0,14116.0,0.0,13588.0,0.0
Longwood University,1098.0,Farmville,10,14,18974.0,0.0,21403.0,23308.0,17431.0,0.0,16114.0,0.0,14351.0,0.0,24345.0,0,13597.0,0.0,13210.0,0.0
University of Mary Washington,1244.0,Fredericksburg,13,14,22547.0,0.0,26855.0,28136.0,21438.0,0.0,18812.0,0.0,15988.0,0.0,28642.0,0,14412.0,0.0,13549.0,0.0
Norfolk State University,969.0,Norfolk,11,14,12643.0,0.0,16244.0,18286.0,12509.0,0.0,11482.0,0.0,10890.0,0.0,20480.0,0,10808.0,0.0,10761.0,0.0
Old Dominion University,1126.0,Norfolk,7,16,16948.0,0.0,20302.0,21817.0,16577.0,0.0,15111.0,0.0,13740.0,0.0,22896.0,0,13756.0,0.0,13765.0,0.0
Radford University,1054.0,Radford,13,14,16605.0,0.0,20301.0,21329.0,16150.0,0.0,14729.0,0.0,13135.0,0.0,22013.0,0,12601.0,0.0,12335.0,0.0
Randolph College,1071.0,Lynchburg,10,8,0.0,21985.0,0.0,0.0,0.0,20167.0,0.0,19889.0,0.0,19557.0,0.0,0,0.0,19220.0,0.0,19004.0
Roanoke College,1166.0,Salem,12,11,0.0,27541.0,0.0,0.0,0.0,23298.0,0.0,21935.0,0.0,20142.0,0.0,0,0.0,19614.0,0.0,19243.0
Southern Virginia University,1103.0,Buena Vista,12,11,0.0,21387.0,0.0,0.0,0.0,20232.0,0.0,19569.0,0.0,18401.0,0.0,0,0.0,19138.0,0.0,19447.0
Sweet Briar College,1175.0,Sweet Briar,12,8,0.0,19661.0,0.0,0.0,0.0,18831.0,0.0,17081.0,0.0,14536.0,0.0,0,0.0,15298.0,0.0,15609.0
University of Virginia's College at Wise,1113.0,Wise,11,11,9784.0,0.0,12518.0,13145.0,11167.0,0.0,9521.0,0.0,8169.0,0.0,14086.0,0,8671.0,0.0,8901.0,0.0
Virginia Polytechnic Institute and State University,1320.0,Blacksburg,14,16,20927.0,0.0,24065.0,25938.0,18113.0,0.0,16230.0,0.0,13739.0,0.0,26726.0,0,12570.0,0.0,11740.0,0.0
Virginia Commonwealth University,1187.0,Richmond,13,16,18904.0,0.0,21818.0,24725.0,16689.0,0.0,15665.0,0.0,14349.0,0.0,26416.0,0,13889.0,0.0,13601.0,0.0
University of Virginia-Main Campus,1457.0,Charlottesville,14,16,20507.0,0.0,21123.0,27025.0,14589.0,0.0,11701.0,0.0,7775.0,0.0,28880.0,0,8517.0,0.0,8987.0,0.0
Virginia Military Institute,1194.0,Lexington,12,11,21325.0,0.0,20401.0,25303.0,9826.0,0.0,8901.0,0.0,6552.0,0.0,26778.0,0,8456.0,0.0,10705.0,0.0
Virginia State University,941.0,Petersburg,10,14,15359.0,0.0,19849.0,20772.0,17890.0,0.0,15813.0,0.0,14577.0,0.0,22173.0,0,13798.0,0.0,13521.0,0.0
Virginia Union University,840.0,Richmond,10,11,0.0,18052.0,0.0,0.0,0.0,20745.0,0.0,19218.0,0.0,18117.0,0.0,0,0.0,16850.0,0.0,16318.0
Virginia Wesleyan University,1287.0,Virginia Beach,11,11,0.0,21339.0,0.0,0.0,0.0,20736.0,0.0,18562.0,0.0,16814.0,0.0,0,0.0,18290.0,0.0,20077.0
Washington and Lee University,1487.0,Lexington,14,11,0.0,27417.0,0.0,0.0,0.0,4132.0,0.0,3285.0,0.0,743.0,0.0,0,0.0,759.0,0.0,769.0
The Evergreen State College,1119.0,Olympia,11,10,21048.0,0.0,24660.0,24762.0,23471.0,0.0,22472.0,0.0,21174.0,0.0,24865.0,0,19307.0,0.0,18968.0,0.0
Gonzaga University,1321.0,Spokane,14,14,0.0,30828.0,0.0,0.0,0.0,22764.0,0.0,21011.0,0.0,18292.0,0.0,0,0.0,18773.0,0.0,19141.0
Northwest University,1164.0,Kirkland,11,11,0.0,23046.0,0.0,0.0,0.0,19251.0,0.0,19192.0,0.0,19091.0,0.0,0,0.0,19272.0,0.0,19388.0
Pacific Lutheran University,1247.0,Tacoma,10,11,0.0,21023.0,0.0,0.0,0.0,18117.0,0.0,16672.0,0.0,15131.0,0.0,0,0.0,15229.0,0.0,15308.0
University of Puget Sound,1293.0,Tacoma,10,11,0.0,23215.0,0.0,0.0,0.0,17783.0,0.0,16107.0,0.0,12232.0,0.0,0,0.0,10695.0,0.0,9749.0
Saint Martin's University,1103.0,Lacey,11,10,0.0,21312.0,0.0,0.0,0.0,20954.0,0.0,18524.0,0.0,15140.0,0.0,0,0.0,15170.0,0.0,15184.0
Seattle Pacific University,1178.0,Seattle,13,14,0.0,24578.0,0.0,0.0,0.0,22438.0,0.0,21210.0,0.0,19484.0,0.0,0,0.0,18991.0,0.0,18699.0
Seattle University,1246.0,Seattle,15,14,0.0,35518.0,0.0,0.0,0.0,30814.0,0.0,29090.0,0.0,27078.0,0.0,0,0.0,25886.0,0.0,25170.0
Western Washington University,1206.0,Bellingham,13,16,9717.0,0.0,14157.0,15423.0,7842.0,0.0,6391.0,0.0,4818.0,0.0,16098.0,0,4323.0,0.0,3885.0,0.0
Whitman College,1394.0,Walla Walla,14,11,0.0,30694.0,0.0,0.0,0.0,30412.0,0.0,26254.0,0.0,18861.0,0.0,0,0.0,15408.0,0.0,14774.0
Whitworth University,1187.0,Spokane,12,11,0.0,25823.0,0.0,0.0,0.0,22006.0,0.0,20667.0,0.0,18646.0,0.0,0,0.0,17770.0,0.0,17296.0
Alderson Broaddus University,1030.0,Philippi,11,8,0.0,21244.0,0.0,0.0,0.0,20068.0,0.0,19189.0,0.0,18057.0,0.0,0,0.0,19330.0,0.0,19818.0
Appalachian Bible College,1126.0,Mount Hope,11,8,0.0,14599.0,0.0,0.0,0.0,15148.0,0.0,13220.0,0.0,11292.0,0.0,0,0.0,13597.0,0.0,14854.0
Bluefield State University,1020.0,Bluefield,7,9,11143.0,0.0,15329.0,15798.0,11313.0,0.0,9938.0,0.0,8801.0,0.0,16806.0,0,8963.0,0.0,9019.0,0.0
Concord University,1042.0,Athens,11,11,9182.0,0.0,12856.0,12927.0,10761.0,0.0,9681.0,0.0,8602.0,0.0,13005.0,0,7447.0,0.0,6959.0,0.0
Fairmont State University,1018.0,Fairmont,10,13,11884.0,0.0,15789.0,15967.0,12329.0,0.0,11004.0,0.0,9494.0,0.0,16106.0,0,8949.0,0.0,8697.0,0.0
Marshall University,1085.0,Huntington,10,13,8706.0,0.0,12963.0,13435.0,9058.0,0.0,7706.0,0.0,6275.0,0.0,13876.0,0,6067.0,0.0,5986.0,0.0
Shepherd University,1087.0,Shepherdstown,11,10,11109.0,0.0,13824.0,14792.0,11705.0,0.0,10010.0,0.0,8271.0,0.0,15246.0,0,7738.0,0.0,7457.0,0.0
West Liberty University,1069.0,West Liberty,11,11,15225.0,0.0,17203.0,17748.0,15694.0,0.0,15371.0,0.0,14828.0,0.0,18540.0,0,13029.0,0.0,12051.0,0.0
West Virginia University Institute of Technology,1069.0,Beckley,10,10,11124.0,0.0,15110.0,15287.0,11446.0,0.0,10338.0,0.0,9125.0,0.0,15514.0,0,7678.0,0.0,7071.0,0.0
West Virginia Wesleyan College,1070.0,Buckhannon,10,11,0.0,20404.0,0.0,0.0,0.0,19034.0,0.0,17609.0,0.0,15426.0,0.0,0,0.0,15412.0,0.0,15404.0
West Virginia University,1154.0,Morgantown,12,16,13380.0,0.0,16566.0,17140.0,13706.0,0.0,12096.0,0.0,10282.0,0.0,17511.0,0,9570.0,0.0,9179.0,0.0
Wheeling University,1057.0,Wheeling,11,8,0.0,29188.0,0.0,0.0,0.0,27969.0,0.0,27930.0,0.0,27897.0,0.0,0,0.0,27619.0,0.0,27405.0
Bellin College,1105.0,Green Bay,9,6,0.0,25708.0,0.0,0.0,0.0,20462.0,0.0,20941.0,0.0,21180.0,0.0,0,0.0,20561.0,0.0,19321.0
Beloit College,1273.0,Beloit,12,8,0.0,17394.0,0.0,0.0,0.0,15096.0,0.0,14615.0,0.0,14157.0,0.0,0,0.0,13212.0,0.0,12503.0
Cardinal Stritch University,1062.0,Milwaukee,7,7,0.0,17958.0,0.0,0.0,0.0,18894.0,0.0,16516.0,0.0,13424.0,0.0,0,0.0,15575.0,0.0,17966.0
Carroll University,1202.0,Waukesha,12,14,0.0,23592.0,0.0,0.0,0.0,21839.0,0.0,20762.0,0.0,18890.0,0.0,0,0.0,19479.0,0.0,19805.0
Carthage College,1143.0,Kenosha,12,11,0.0,26778.0,0.0,0.0,0.0,26193.0,0.0,24929.0,0.0,22551.0,0.0,0,0.0,22033.0,0.0,21735.0
Concordia University-Wisconsin,1150.0,Mequon,13,14,0.0,24607.0,0.0,0.0,0.0,23552.0,0.0,21577.0,0.0,18427.0,0.0,0,0.0,17893.0,0.0,17540.0
Lawrence University,1357.0,Appleton,14,11,0.0,21238.0,0.0,0.0,0.0,15274.0,0.0,15205.0,0.0,15062.0,0.0,0,0.0,13568.0,0.0,12644.0
Maranatha Baptist University,1147.0,Watertown,12,8,0.0,20035.0,0.0,0.0,0.0,20222.0,0.0,19140.0,0.0,17680.0,0.0,0,0.0,18118.0,0.0,18701.0
Marian University,1050.0,Fond Du Lac,11,10,0.0,20682.0,0.0,0.0,0.0,17787.0,0.0,17736.0,0.0,17663.0,0.0,0,0.0,17175.0,0.0,16917.0
Marquette University,1292.0,Milwaukee,14,17,0.0,29102.0,0.0,0.0,0.0,22317.0,0.0,20087.0,0.0,17219.0,0.0,0,0.0,16769.0,0.0,16410.0
Milwaukee School of Engineering,1284.0,Milwaukee,14,11,0.0,24510.0,0.0,0.0,0.0,17842.0,0.0,18396.0,0.0,19174.0,0.0,0,0.0,17132.0,0.0,15033.0
Mount Mary University,1000.0,Milwaukee,11,10,0.0,23991.0,0.0,0.0,0.0,23202.0,0.0,24422.0,0.0,25185.0,0.0,0,0.0,22667.0,0.0,21117.0
Northland College,1148.0,Ashland,12,8,0.0,20535.0,0.0,0.0,0.0,21417.0,0.0,20227.0,0.0,16507.0,0.0,0,0.0,15315.0,0.0,14754.0
Ripon College,1153.0,Ripon,10,8,0.0,18114.0,0.0,0.0,0.0,15359.0,0.0,14397.0,0.0,12805.0,0.0,0,0.0,12964.0,0.0,13130.0
Saint Norbert College,1275.0,De Pere,12,11,0.0,25859.0,0.0,0.0,0.0,22788.0,0.0,21468.0,0.0,18943.0,0.0,0,0.0,18601.0,0.0,18330.0
Viterbo University,1148.0,La Crosse,13,11,0.0,18686.0,0.0,0.0,0.0,13466.0,0.0,12814.0,0.0,11837.0,0.0,0,0.0,12503.0,0.0,13229.0
University of Wisconsin-Whitewater,1085.0,Whitewater,10,16,14856.0,0.0,17307.0,17782.0,14320.0,0.0,12594.0,0.0,10289.0,0.0,18076.0,0,9741.0,0.0,9267.0,0.0
University of Wisconsin-Eau Claire,1170.0,Eau Claire,12,13,16884.0,0.0,19020.0,19602.0,15397.0,0.0,13730.0,0.0,11528.0,0.0,19988.0,0,11225.0,0.0,10871.0,0.0
University of Wisconsin-Green Bay,1100.0,Green Bay,7,13,13654.0,0.0,16356.0,16638.0,13614.0,0.0,12654.0,0.0,11361.0,0.0,16911.0,0,10255.0,0.0,9403.0,0.0
University of Wisconsin-La Crosse,1170.0,La Crosse,12,13,14839.0,0.0,16521.0,16993.0,13042.0,0.0,11534.0,0.0,9118.0,0.0,17227.0,0,8627.0,0.0,7924.0,0.0
Wisconsin Lutheran College,1192.0,Milwaukee,12,11,0.0,20614.0,0.0,0.0,0.0,15777.0,0.0,15851.0,0.0,15957.0,0.0,0,0.0,14978.0,0.0,13755.0
University of Wisconsin-Oshkosh,1065.0,Oshkosh,10,13,14753.0,0.0,17299.0,17775.0,13820.0,0.0,12349.0,0.0,10451.0,0.0,18104.0,0,10186.0,0.0,9955.0,0.0
University of Wisconsin-Parkside,1085.0,Kenosha,11,12,11682.0,0.0,15864.0,16078.0,11811.0,0.0,9925.0,0.0,8337.0,0.0,16240.0,0,7763.0,0.0,7209.0,0.0
University of Wisconsin-Stout,1150.0,Menomonie,12,13,16456.0,0.0,18794.0,18976.0,15610.0,0.0,14134.0,0.0,11699.0,0.0,19111.0,0,10960.0,0.0,10207.0,0.0
University of Wisconsin-Superior,1085.0,Superior,7,10,12268.0,0.0,13813.0,15363.0,11166.0,0.0,10232.0,0.0,9532.0,0.0,16991.0,0,9276.0,0.0,9089.0,0.0
University of Wisconsin-Madison,1359.0,Madison,14,16,16708.0,0.0,21706.0,24745.0,9844.0,0.0,7782.0,0.0,4697.0,0.0,26048.0,0,4213.0,0.0,3753.0,0.0
University of Wisconsin-Milwaukee,1100.0,Milwaukee,11,15,15845.0,0.0,19393.0,19772.0,15418.0,0.0,13788.0,0.0,11904.0,0.0,20040.0,0,11427.0,0.0,11108.0,0.0
University of Wisconsin-Platteville,1150.0,Platteville,12,13,14585.0,0.0,16946.0,17530.0,12934.0,0.0,11852.0,0.0,10182.0,0.0,17953.0,0,9284.0,0.0,8569.0,0.0
University of Wisconsin-River Falls,1120.0,River Falls,10,13,14059.0,0.0,16474.0,16733.0,13745.0,0.0,11932.0,0.0,10031.0,0.0,16968.0,0,9117.0,0.0,8285.0,0.0
University of Wisconsin-Stevens Point,1120.0,Stevens Point,10,13,14434.0,0.0,17258.0,17874.0,14044.0,0.0,12437.0,0.0,10173.0,0.0,18322.0,0,9495.0,0.0,8987.0,0.0
University of Puerto Rico-Aguadilla,973.0,Aguadilla,10,9,2703.0,0.0,3778.0,3778.0,4718.0,0.0,3974.0,0.0,3567.0,0.0,0.0,0,2442.0,0.0,2102.0,0.0
University of Puerto Rico-Carolina,940.0,Carolina,6,9,10890.0,0.0,11898.0,11898.0,11160.0,0.0,11205.0,0.0,11233.0,0.0,0.0,0,10782.0,0.0,10658.0,0.0
University of Puerto Rico-Cayey,1018.0,Cayey,10,9,9584.0,0.0,13056.0,13088.0,11842.0,0.0,10259.0,0.0,9398.0,0.0,13116.0,0,8589.0,0.0,8318.0,0.0
University of the Virgin Islands,931.0,Charlotte Amalie,6,9,9527.0,0.0,12602.0,13582.0,11735.0,0.0,10981.0,0.0,10270.0,0.0,14808.0,0,8312.0,0.0,7506.0,0.0
Stanford University,1528.0,Stanford,14,17,0.0,7200.0,0.0,0.0,0.0,-1270.0,0.0,-2987.0,0.0,-4196.0,0.0,0,0.0,-3106.0,0.0,-1975.0
Purdue University-Main Campus,1328.0,West Lafayette,12,16,9127.0,0.0,11870.0,13957.0,4645.0,0.0,3967.0,0.0,2955.0,0.0,15010.0,0,3423.0,0.0,3709.0,0.0
New College of Florida,1236.0,Sarasota,14,8,7238.0,0.0,11447.0,12461.0,5182.0,0.0,5835.0,0.0,6580.0,0.0,12967.0,0,6433.0,0.0,6344.0,0.0
Worsham College of Mortuary Science,1118.0,Wheeling,4,1,0.0,23152.0,0.0,0.0,0.0,0.0,0.0,23445.0,0.0,23445.0,0.0,0,0.0,23152.0,0.0,23005.0
Soka University of America,1296.0,Aliso Viejo,14,8,0.0,11846.0,0.0,0.0,0.0,8034.0,0.0,7085.0,0.0,5187.0,0.0,0,0.0,3349.0,0.0,2532.0
Southeast Missouri Hospital College of Nursing and Health Sciences,1120.0,Cape Girardeau,5,6,0.0,22039.0,0.0,0.0,0.0,0.0,0.0,24898.0,0.0,24898.0,0.0,0,0.0,22039.0,0.0,16321.0
Carolinas College of Health Sciences,1015.0,Charlotte,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Florida Gulf Coast University,1104.0,Fort Myers,13,16,9713.0,0.0,12925.0,13939.0,9726.0,0.0,8445.0,0.0,7214.0,0.0,14495.0,0,6245.0,0.0,5589.0,0.0
University of Connecticut-Waterbury Campus,1121.0,Waterbury,-2,-2,7599.0,0.0,13489.0,16404.0,7584.0,0.0,5591.0,0.0,4208.0,0.0,18246.0,0,4169.0,0.0,4151.0,0.0
University of Connecticut-Avery Point,1153.0,Groton,-2,-2,10174.0,0.0,16945.0,18052.0,9205.0,0.0,7709.0,0.0,6153.0,0.0,18737.0,0,6552.0,0.0,6789.0,0.0
University of Connecticut-Stamford,1154.0,Stamford,-2,-2,10225.0,0.0,15329.0,18671.0,11291.0,0.0,8605.0,0.0,6602.0,0.0,20775.0,0,6263.0,0.0,6049.0,0.0
The King's University,1000.0,Southlake,5,6,0.0,20993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15117.0,0.0,15117.0
Oregon State University-Cascades Campus,1215.0,Bend,-2,-2,16163.0,0.0,19120.0,21929.0,18135.0,0.0,16155.0,0.0,14670.0,0.0,23685.0,0,12219.0,0.0,10818.0,0.0
Franklin W Olin College of Engineering,1537.0,Needham,14,8,0.0,21474.0,0.0,0.0,0.0,7212.0,0.0,4467.0,0.0,807.0,0.0,0,0.0,-180.0,0.0,-772.0
DigiPen Institute of Technology,1288.0,Redmond,15,9,0.0,38724.0,0.0,0.0,0.0,35894.0,0.0,34280.0,0.0,28227.0,0.0,0,0.0,29235.0,0.0,29523.0
Georgia Gwinnett College,1054.0,Lawrenceville,6,12,11400.0,0.0,15817.0,15827.0,13048.0,0.0,11525.0,0.0,10541.0,0.0,15837.0,0,10245.0,0.0,10088.0,0.0
Visible Music College,983.0,Memphis,5,7,0.0,25137.0,0.0,0.0,0.0,27460.0,0.0,25506.0,0.0,24530.0,0.0,0,0.0,24346.0,0.0,24268.0
Patrick Henry College,1319.0,Purcellville,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
The King's College,1273.0,New York,15,8,0.0,33868.0,0.0,0.0,0.0,28021.0,0.0,30349.0,0.0,37333.0,0.0,0,0.0,29937.0,0.0,26239.0
University of Minnesota-Rochester,1235.0,Rochester,12,8,14827.0,0.0,18852.0,22092.0,12163.0,0.0,10467.0,0.0,8309.0,0.0,24407.0,0,7454.0,0.0,6757.0,0.0
Compass College of Film and Media,1005.0,Grand Rapids,11,6,0.0,21884.0,0.0,0.0,0.0,21347.0,0.0,20444.0,0.0,19091.0,0.0,0,0.0,18270.0,0.0,16629.0
Texas A&M University-San Antonio,1031.0,San Antonio,5,12,9988.0,0.0,16304.0,17220.0,12282.0,0.0,10284.0,0.0,8612.0,0.0,18223.0,0,7320.0,0.0,6589.0,0.0
Simmons College of Kentucky,820.0,Louisville,6,6,0.0,8648.0,0.0,0.0,0.0,0.0,0.0,10084.0,0.0,10084.0,0.0,0,0.0,8648.0,0.0,8289.0
John Paul the Great Catholic University,1152.0,Escondido,11,8,0.0,27618.0,0.0,0.0,0.0,28342.0,0.0,25737.0,0.0,18965.0,0.0,0,0.0,21057.0,0.0,21861.0
University of Connecticut-Hartford Campus,1112.0,Hartford,-2,-2,9370.0,0.0,16782.0,18095.0,8808.0,0.0,6880.0,0.0,5303.0,0.0,18859.0,0,5541.0,0.0,5687.0,0.0
Ottawa University-Surprise,992.0,Surprise,11,8,0.0,32348.0,0.0,0.0,0.0,30284.0,0.0,30822.0,0.0,31361.0,0.0,0,0.0,31263.0,0.0,31216.0
Criswell College,1120.0,Dallas,5,6,0.0,13742.0,0.0,0.0,0.0,15186.0,0.0,14213.0,0.0,9351.0,0.0,0,0.0,12551.0,0.0,14151.0
Colorado State University Global,945.0,Aurora,5,12,12351.0,0.0,0.0,0.0,15815.0,0.0,14615.0,0.0,13415.0,0.0,0.0,0,11773.0,0.0,11445.0,0.0
Florida Institute of Technology-Online,1048.0,Melbourne,5,9,0.0,24841.0,0.0,0.0,0.0,27920.0,0.0,26448.0,0.0,24976.0,0.0,0,0.0,23922.0,0.0,23834.0
Augusta University,1195.0,Augusta,13,12,15044.0,0.0,17074.0,17925.0,16322.0,0.0,14912.0,0.0,13703.0,0.0,18654.0,0,12930.0,0.0,12484.0,0.0
Middle Georgia State University,1066.0,Macon,7,13,10295.0,0.0,13497.0,13896.0,12015.0,0.0,10427.0,0.0,9365.0,0.0,14428.0,0,8966.0,0.0,8788.0,0.0
University of North Georgia,1139.0,Dahlonega,6,15,10623.0,0.0,13099.0,13233.0,11627.0,0.0,10210.0,0.0,8895.0,0.0,13323.0,0,8460.0,0.0,8187.0,0.0
Florida Polytechnic University,1295.0,Lakeland,14,11,8895.0,0.0,12888.0,12401.0,9943.0,0.0,8380.0,0.0,6138.0,0.0,11933.0,0,6143.0,0.0,6145.0,0.0
Antioch College,1135.0,Yellow Springs,12,8,0.0,20224.0,0.0,0.0,0.0,20733.0,0.0,19872.0,0.0,19527.0,0.0,0,0.0,17816.0,0.0,17473.0
University of Florida-Online,1313.0,Gainesville,5,9,4517.0,0.0,13075.0,12102.0,5498.0,0.0,3547.0,0.0,1922.0,0.0,11788.0,0,512.0,0.0,-524.0,0.0
University of North Texas at Dallas,958.0,Dallas,5,12,5494.0,0.0,8767.0,8312.0,6465.0,0.0,6263.0,0.0,6125.0,0.0,5126.0,0,5061.0,0.0,4356.0,0.0
American College of the Building Arts,1140.0,Charleston,11,6,0.0,28880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Kennesaw State University,1150.0,Kennesaw,9,15,18212.0,0.0,21005.0,21191.0,19163.0,0.0,17706.0,0.0,16471.0,0.0,21304.0,0,15961.0,0.0,15631.0,0.0
Milligan University,1197.0,Milligan,12,11,0.0,21913.0,0.0,0.0,0.0,18441.0,0.0,19437.0,0.0,20969.0,0.0,0,0.0,16088.0,0.0,12123.0
Emory University-Oxford College,1480.0,Oxford,4,2,0.0,31883.0,0.0,0.0,0.0,19193.0,0.0,18582.0,0.0,17426.0,0.0,0,0.0,19958.0,0.0,21298.0
Purdue University Northwest,1098.0,Hammond,7,12,9477.0,0.0,14834.0,15135.0,10709.0,0.0,8822.0,0.0,6763.0,0.0,15340.0,0,5564.0,0.0,4972.0,0.0
